"end_station_name","e_station_uid","avg_lat","avg_lng","instances"
"Mozart St & Jackson Blvd",924,"41.87750699999999","-87.6974","37"
"Public Rack - Milwaukee Ave & Leland Ave",98,"41.9661124","-87.7593376","37"
"Pine Ave & Division St",732,"41.901877243243256","-87.76382820270278","37"
"Public Rack - Wolcott Ave & 61st St",1458,"41.78237800000002","-87.67171899999997","37"
"Bennett Ave & 79th St",468,"41.751784999999984","-87.57849600000004","36"
"Kedzie Ave & 104th St",514,"41.70377639999999","-87.70139520000006","36"
"Public Rack - Prairie Ave & Garfield Blvd N",1502,"41.79480875","-87.61890696","36"
"Kedzie Ave & 45th St",861,"41.811390400000015","-87.70400520000003","36"
"Yates Blvd & 93rd St",549,"41.726166390245076","-87.5662761926651","36"
"Vincennes Ave & 104th St",503,"41.70492556499766","-87.65686810958869","36"
"Public Rack - Jeffrey Blvd & 71st St",1297,"41.76633300000002","-87.57615400000002","36"
"Eggleston Ave & 92nd St",498,"41.727575659299575","-87.63482809066771","36"
"Public Rack - Cicero Ave & Wrightwood Ave",1050,"41.92794400000002","-87.74663939999996","35"
"Public Rack - Pulaski Rd & 65th St",23,"41.773551","-87.72280499999994","35"
"Rhodes Ave & 71st St",1210,"41.76600000000001","-87.61172600000005","35"
"Homan Ave & Fillmore St",878,"41.86811400000003","-87.71092570000005","35"
"Vincennes Ave & 75th St",467,"41.757970000000036","-87.63121","35"
"Public Rack - Kedzie Ave & Chicago Ave",43,"41.895559999999996","-87.70640999999996","34"
"Public Rack - Milwaukee Ave & Pensacola Ave",95,"41.959510800000004","-87.75339579999996","34"
"Public Rack - Lawrence Ave & Kimball Ave",115,"41.96827699999997","-87.71262900000005","34"
"Public Rack - Kenton Ave & Palmer St",1002,"41.920678100000025","-87.74195229999998","34"
"Homan Ave & 65th St",904,"41.775143999999976","-87.70812900000006","34"
"Kildare & Cermak",852,"41.851413999999984","-87.73214999999996","34"
"Public Rack - Laramie Ave & Grand Ave",1054,"41.91700199999998","-87.75597199999997","34"
"Public Rack - King Dr & 115th St",1486,"41.685238999999996","-87.61341799999997","34"
"Lawler Ave & 50th St",911,"41.80220899999997","-87.74890069999996","34"
"Public Rack - Elston Ave & Kenneth Ave",112,"41.96761760000002","-87.73956730000005","34"
"Kenton Ave & Madison St",1035,"41.88059788235292","-87.74104170588237","34"
"Carpenter St & 63rd St",476,"41.77987000000001","-87.65091900000003","33"
"Lockwood Ave and Grand Ave",699,"41.917586033333336","-87.75841931212119","33"
"Public Rack - Western Ave & Jarvis Ave",968,"42.01639799999999","-87.690376","33"
"Wabash Ave & 83rd St",1116,"41.74335976225324","-87.62284398078917","33"
"Public Rack - Parkside & Archer",217,"41.795695999999985","-87.76347500000004","33"
"W 103rd St & S Avers Ave",515,"41.70584599999999","-87.71707399999997","33"
"Public Rack - Kimball & Ardmore",199,"41.98702400000001","-87.71396999999996","32"
"Public Rack - Laramie Ave & Belmont Ave",1045,"41.93868550000001","-87.75563000000005","32"
"Tripp Ave & 15th St",608,"41.86077","-87.73135999999995","32"
"Public Rack - Lotus Ave & Lawrence Ave",107,"41.967653500000004","-87.76362980000005","32"
"Damen Ave & 33rd St",956,"41.83410800000001","-87.67558999999999","32"
"Public Rack - Western Ave & 92nd Pl",1267,"41.725538000000014","-87.68196800000003","32"
"Parkside Ave & Armitage Ave",602,"41.916907000000016","-87.76717300000003","32"
"Public Rack - Eli Whitney Public School",1038,"41.84024900000001","-87.72547200000004","31"
"Michigan Ave & 114th St",555,"41.687014794671164","-87.62105226516724","31"
"Public Rack - Laramine Ave & Winnemac Ave",109,"41.9718249","-87.75756229999996","31"
"Whipple St & Roosevelt Rd",932,"41.86655399999997","-87.701329","31"
"Pulaski Rd & 60th St",915,"41.784186000000005","-87.722564","30"
"Major Taylor Trail & 124th St",521,"41.66869635332248","-87.63711333274841","30"
"Public Rack - Western Ave & 100th St",1261,"41.71166600000001","-87.681963","30"
"Public Rack - Newcastle & Archer",211,"41.792309","-87.79287900000001","30"
"Archer Ave & 49th St",754,"41.804200000000016","-87.72082","30"
"Public Rack - California Ave & Touhy Ave - NW",964,"42.01217699999999","-87.69986500000003","30"
"Torrence Ave & 126th Pl",529,"41.66631200825727","-87.55721569061278","29"
"Public Rack - Leader & Caldwell",189,"41.99149599999999","-87.754447","29"
"Martin Luther King Dr & 111th St",496,"41.692638956471775","-87.61367386484746","29"
"Kildare Ave & Archer Ave",764,"41.80034","-87.73079000000003","29"
"Public Rack - Harper Ave & 63rd St",1311,"41.78072799999998","-87.58756599999998","29"
"Baltimore Ave & 133rd St",809,"41.65349","-87.54703","29"
"Homan Ave & Arthington Ave",739,"41.86963","-87.71054999999996","29"
"Public Rack - Northwest Hwy & Bryn Mawr",177,"41.983008000000005","-87.78263399999999","29"
"Public Rack - Peterson Park",246,"41.97871","-87.75552","29"
"Columbus Ave & 83rd Pl",666,"41.741346000000014","-87.71369599999997","29"
"Public Rack - Throop St & 109th Pl",1429,"41.694944","-87.65437699999998","28"
"Public Rack - Greenwood Ave & Lake Park Ave",1345,"41.817371999999985","-87.59957600000003","28"
"Public Rack - Damen Ave & 47th St",1395,"41.80888400000001","-87.67513000000004","28"
"Public Rack - Imlay & Milwaukee",156,"41.998982999999996","-87.78955999999997","28"
"Public Rack - Elizabeth St & 115th St",1427,"41.68494199999999","-87.65266","28"
"Public Rack - Keystone Ave & North Ave",1005,"41.909623","-87.72795099999999","28"
"South Chicago Ave & 83rd St",1118,"41.743921","-87.57522500000003","28"
"Public Rack - Avondale Ave & Addison St",983,"41.946550000000016","-87.71982699999994","28"
"Richmond St & Lincoln Ave",950,"41.98828100000001","-87.70303400000007","28"
"Public Rack - Bryn Mawr Ave & Spaulding Ave",133,"41.9830926","-87.7115845","28"
"Public Rack - St Louis & Lincoln",196,"41.995651999999986","-87.71632799999999","28"
"Eberhart Ave & 131st St",524,"41.658413151101065","-87.61071089698817","27"
"Public Rack - Ewing Ave & 101st St",1182,"41.71173280000002","-87.53505909999996","27"
"Public Rack - Kildare Ave & North Ave",46,"41.909865999999994","-87.73398999999998","27"
"Narragansett & McLean",832,"41.915893099999984","-87.78511039999995","27"
"Lamon Ave & 47th St",752,"41.80781000000001","-87.74569000000001","27"
"Public Rack - Winona St & Elston Ave",105,"41.974342699999994","-87.75038739999997","26"
"Public Rack - Kostner Ave & Wrightwood Ave",9,"41.92786","-87.73575600000002","26"
"Public Rack - Forrestville Ave & 47th St",1370,"41.80931899999999","-87.61292099999997","26"
"Public Rack - Garfield Park Conservatory",47,"41.88657999999999","-87.71664600000003","26"
"Public Rack - Spaulding Ave & Bryn Mawr Ave",974,"41.98296400000001","-87.71144099999998","26"
"Augusta Blvd & Laramie Ave",887,"41.898660700000015","-87.75545510000003","26"
"Throop St & 52nd St",1062,"41.79965900000001","-87.65719499999999","26"
"Torrence Ave & 106th St",533,"41.702800850225906","-87.55972623825073","26"
"Wentworth Ave & 104th St",510,"41.70530799699819","-87.62921690940857","26"
"Kedzie Ave & 38th St",744,"41.82433279615384","-87.70483442692309","26"
"Public Rack - Cottage Grove & 86th St",1227,"41.73840900000002","-87.60482199999998","26"
"Public Rack - Kenton & Lawrence",203,"41.967988999999996","-87.74304900000001","25"
"Public Rack - Oketo Ave & Belmont Ave",1102,"41.93811700000001","-87.811862","25"
"Grace & Cicero",579,"41.94973","-87.74694999999998","25"
"Troy Ave & 27th St",954,"41.84264999999999","-87.70401000000001","25"
"S Aberdeen St & W 106th St",505,"41.701217000000014","-87.64934500000003","25"
"Long Ave & Belmont Ave",837,"41.938307099999996","-87.76166300000001","25"
"Public Rack - Melvina Ave & Montrose Ave",82,"41.95884980000002","-87.7819167","25"
"Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY)",663,"41.734928999999994","-87.73118700000003","25"
"Pulaski Rd & Ann Lurie Pl",594,"41.81644000000002","-87.72479999999997","24"
"Public Rack - Talman Ave & 51st St",1377,"41.80090800000002","-87.69080200000002","24"
"Long Ave & North Ave",617,"41.9092147","-87.7609189","24"
"Olive Harvey College",492,"41.70958113526254","-87.59023368358612","24"
"Public Rack - Central & Prescott",188,"41.992794","-87.765586","24"
"Overhill Ave & Belmont Ave",769,"41.937990000000006","-87.81915000000002","24"
"Public Rack - Stewart Ave & 123rd St",1114,"41.67056300000001","-87.63218800000003","23"
"Public Rack - State ST & 42nd St",1506,"41.819067000000004","-87.62641699999999","23"
"Public Rack - Natoma Ave & 61st St",70,"41.780936","-87.78764300000002","23"
"Fairfield Ave & 44th St",893,"41.813617000000015","-87.69322719999995","23"
"Francisco Ave & 47th St",894,"41.8084245","-87.69661900000004","23"
"Racine Ave & 65th St",1076,"41.775393","-87.65430799999997","23"
"Public Rack - Menard Ave & Grand Ave",1083,"41.919790400000004","-87.77098180000002","23"
"Public Rack - Champlain Ave & 65th St",1547,"41.775903999999976","-87.60930099999997","23"
"Lexington & California Ave",705,"41.872158000000006","-87.69604400000001","23"
"Public Rack - Cicero Ave & Cortland St - midblock",1056,"41.91581999999997","-87.74607399999995","23"
"Kildare Ave & 85th St",663,"41.73846300000002","-87.728572","22"
"Public Rack - Racine Ave & 74th St",1284,"41.759439","-87.65414600000001","22"
"Hamilton Park",779,"41.76252","-87.63734","22"
"Public Rack - Christiana & Lincoln",197,"41.993460000000006","-87.71273399999997","22"
"Public Rack - Mobile Ave & Archer Ave",77,"41.79290129999999","-87.7802444","22"
"Public Rack - Neva Ave & Grand Ave",1361,"41.92360399999998","-87.80465899999996","22"
"Public Rack - 532 E 43rd St",1462,"41.81684700000002","-87.613294","21"
"Public Rack - Whipple St & 63rd St",18,"41.778879999999994","-87.69981099999997","21"
"Public Rack - Cicero & 64th",223,"41.77643","-87.742389","21"
"Sacramento Blvd & Polk St",925,"41.870958999999985","-87.70025899999997","21"
"Public Rack - Western & 83rd",240,"41.74384999999999","-87.68286399999997","21"
"Public Rack - Cicero Ave & Roscoe St",1043,"41.942423500000004","-87.74712999999998","21"
"Public Rack - Kedzie Ave & 60th St",26,"41.785235000000014","-87.703131","21"
"Public Rack - Monticello & Lawrence",207,"41.968213999999996","-87.71954099999999","21"
"Public Rack - Oglesby Ave & 95th St",1180,"41.722484","-87.565738","21"
"Public Rack - Melvina Ave & Belmont Ave",1071,"41.938420699999995","-87.7813896","21"
"Pulaski Rd & 21st St",850,"41.85345199999998","-87.72454100000003","21"
"Oconto Ave & Belmont Ave",768,"41.93782999999999","-87.80788000000001","21"
"Panama Ave & Grace St",906,"41.94766649999998","-87.829258","20"
"Public Rack - Mont Clare Ave & Higgins Ave",101,"41.980602","-87.80496300000001","20"
"Public Rack - Lockwood Ave & Diversey Ave",1512,"41.931541","-87.75903999999998","20"
"Public Rack - Overhill Ave & Touhy Ave",151,"42.01146270000001","-87.81900973000003","20"
"Wood St & 84th St",673,"41.74119199999999","-87.66810600000002","20"
"Public Rack - Kedzie Ave & 58th St",1333,"41.788263000000015","-87.70357599999996","20"
"Nordica & Medill",891,"41.922278","-87.80203570000002","20"
"Lawndale Ave & 59th St",761,"41.78638","-87.71569999999998","19"
"Menard Ave & North Ave",889,"41.9097167","-87.77020369999997","19"
"Rockwell St & 57th St",899,"41.790348399999985","-87.68892009999996","19"
"Public Rack - Lowe Park",1372,"41.79960500000001","-87.64146400000003","19"
"Public Rack - King Dr & 71st St",1543,"41.765861999999984","-87.61478699999999","19"
"Public Rack - Martin Luther King Dr & 44th St",1463,"41.81444499999999","-87.61626500000003","19"
"Public Rack - Ozark Ave & Addison St",1099,"41.94507499999999","-87.82003699999997","19"
"Public Rack - Laramie Ave & Fullerton Ave",1052,"41.9240754","-87.7568589","19"
"Public Rack - Halsted St & 63rd St",1306,"41.779945","-87.64137800000002","19"
"Artesian Ave & 55th St",864,"41.7940135","-87.68580700000001","19"
"Public Rack - 4810 Keeler Ave",111,"41.96857810000002","-87.73303579999998","19"
"Kildare Ave & 47th St",912,"41.80752600000002","-87.73084059999998","19"
"Kilbourn & Belden",875,"41.922352000000004","-87.73902399999999","18"
"Homan Ave & 77th St",710,"41.75374","-87.70750999999997","18"
"Public Rack - Northwest Hwy & Neva Ave",138,"41.995854600000015","-87.8050971","18"
"Public Rack - Central Park Ave & Fillmore St",1015,"41.8680617","-87.71538970000003","18"
"Public Rack - Odell & Talcott",167,"41.987309999999994","-87.81023000000003","18"
"Public Rack - Chase Ave & Touhy Ave - NE",967,"42.014539000000006","-87.69013590000002","18"
"Public Rack - Halsted St & 95th St - SE",1171,"41.721004","-87.64303099999998","18"
"Public Rack - Kedzie Ave & Archer Ave",1391,"41.81359","-87.70478","18"
"Keeler Ave & Roosevelt Rd",848,"41.866402","-87.73001709999998","18"
"Public Rack - S. Kilpatrick and W. 79th",231,"41.7493","-87.73958","18"
"Public Rack - Normal Ave & 111th St",1520,"41.692303","-87.63547799999999","17"
"Albany Ave & Douglas Blvd",927,"41.863139999999994","-87.70302200000002","17"
"Portage Park",787,"41.95607","-87.76471999999997","17"
"Troy St & Jackson Blvd",923,"41.877505","-87.70485000000001","17"
"Public Rack - Hamilton Ave & 95th St",1262,"41.72083199999999","-87.67638200000003","17"
"Public Rack - Kostner & Bryn Mawr",200,"41.982741","-87.73754800000003","17"
"Public Rack - Christiana Ave & Bryn Mawr Ave",1412,"41.98283800000001","-87.71233","17"
"Public Rack - Karlov Ave & Lawrence Ave",110,"41.9683053","-87.7300646","17"
"Public Rack - Michele Clark Magnet High School",1066,"41.87284899999999","-87.75343199999999","17"
"Public Rack - Pulaski Rd & Lake St",4,"41.885577000000005","-87.72605999999999","17"
"Wentworth Ave & 92nd St",786,"41.72714","-87.62886000000002","17"
"Major Ave & Bloomingdale Ave",831,"41.91259230000001","-87.76869950000003","17"
"Public Rack - Touhy Ave & Oconto Ave",152,"42.0117739","-87.80766459999998","17"
"Western Ave & 62nd St",867,"41.780984999999994","-87.68342040000002","17"
"Public Rack - Hamlin Ave & Grand Ave",998,"41.90373799999999","-87.72028700000003","17"
"Oketo Ave & Addison St",905,"41.944965899999985","-87.81189889999997","17"
"Public Rack - Peterson Ave & Drake Ave",6,"41.990119","-87.71733700000001","17"
"Public Rack - 56th St & Mulligan Ave",74,"41.7905068","-87.77993259999998","16"
"Public Rack - Milwaukee Ave & Warner Ave",89,"41.956259100000004","-87.75076560000001","16"
"Public Rack - Bernard St & Foster Ave",116,"41.97563530000001","-87.7126762","16"
"Public Rack - Irving Park Rd & Austin Ave",86,"41.953139","-87.77711799999999","16"
"Public Rack - Wood St & 47th St",1465,"41.80863999999998","-87.66997399999998","16"
"Public Rack - Central Park & Bryn Mawr",202,"41.982873","-87.71959399999999","16"
"Public Rack - Central Ave & George St",1075,"41.932657899999995","-87.76620580000001","16"
"Public Rack - Central Ave & Corcoran Pl",1350,"41.887342","-87.76504100000001","15"
"Public Rack - Exchange Ave & 73rd Pl",1496,"41.76261263","-87.56381870999999","15"
"Oriole Ave & Irving Park Rd",774,"41.95224","-87.81697000000001","15"
"Public Rack - Chopin Park",1042,"41.942675","-87.76189900000001","15"
"Altgeld Gardens",525,"41.65666552967373","-87.59880065917969","15"
"Public Rack - Maplewood Ave & 63rd St",19,"41.779343","-87.68676300000001","15"
"La Villita Park (Albany/30th)",855,"41.83925279999998","-87.70202070000003","15"
"Kostner Ave & 63rd St",916,"41.778746999999996","-87.73246300000002","15"
"Campbell Ave & 51st St",896,"41.80095849999999","-87.68675559999998","15"
"Public Rack - Ewing Ave & Indianapolis Ave",1186,"41.712353","-87.53545","15"
"Rockwell St & Archer Ave",892,"41.823324","-87.68968500000003","15"
"Public Rack - Ashland Ave & 71st St",1303,"41.765769999999996","-87.66433000000002","15"
"Public Rack - Bishop St & 46th St",1398,"41.80993999999999","-87.661522","15"
"Public Rack - Laramie Ave & Warwick Ave",1041,"41.94881199999999","-87.75712999999998","15"
"Bloomingdale Ave & Harlem Ave",890,"41.9120739","-87.80576569999998","15"
"NEW HASTINGS ",1548,"41.863605","-87.67976399999999","15"
"Public Rack - Wentworth Park",247,"41.78877999999999","-87.77963999999999","14"
"Public Rack - Leclaire Ave & Division St",1516,"41.90205000000001","-87.75305000000002","14"
"State St & 123rd St",523,"41.67064383687978","-87.62258648872375","14"
"Public Rack - Linder Ave & Archer Ave",1339,"41.796004999999994","-87.75957500000003","14"
"Public Rack - Longwood Dr & 95th St",1263,"41.72092099999999","-87.66958500000001","14"
"California Ave & 29th St",955,"41.84022199999999","-87.69412899999999","14"
"Public Rack - Tripp Ave & North Ave",45,"41.909953949999995","-87.73271446","14"
"Rockwell St & 47th St",750,"41.808530000000005","-87.68942000000001","14"
"Richmond St & 59th St",901,"41.7865155","-87.69733139999997","14"
"Glenlake Ave & Pulaski Rd",721,"41.99231565714285","-87.72887994285713","14"
"Western Ave & 81st St",708,"41.746421000000005","-87.68258","14"
"Public Rack - Canfield & Victoria",163,"41.98506700000001","-87.823171","14"
"Public Rack - Halsted St & 111th St",1428,"41.691838000000004","-87.64274700000001","14"
"Public Rack - Cicero Ave & North Ave",1055,"41.90932900000001","-87.74583800000003","14"
"Kildare Ave & 26th St",879,"41.84423149999999","-87.7321534","14"
"Public Rack - Mulligan & Northwest Hwy",176,"41.985317","-87.78672099999999","14"
"Public Rack - Christiana Ave & Lawrence Ave",1414,"41.968546999999994","-87.71258200000001","14"
"Public Rack - Kimbark Ave & 67th St",1312,"41.774045","-87.594322","13"
"Public Rack - Austin & Higgins",181,"41.97315200000001","-87.77791","13"
"Public Rack - Kedvale Ave & Peterson Ave",130,"41.99021679999999","-87.73230629999999","13"
"Vincennes Ave & 79th St",780,"41.750600000000006","-87.63409","13"
"Public Rack - Irving Park Rd & Parkside Ave",87,"41.9530544","-87.68883200000002","13"
"Public Rack - Irving Park Rd & Menard Ave",85,"41.953233899999994","-87.77218940000002","13"
"Public Rack - Norwood Park",174,"41.98660399999999","-87.79394","13"
"Public Rack - Eberhart Ave & 61st St",1503,"41.783745","-87.612919","13"
"Rockwell St & 63rd St",903,"41.77879050000001","-87.68858939999997","13"
"Kedzie Ave & 52nd St",897,"41.7990641","-87.703446","13"
"Martin Luther King Dr & 87th St",799,"41.73676999999999","-87.61438999999997","13"
"Avenue L & 114th St",532,"41.688116900000004","-87.53654970000001","13"
"Public Rack - Cicero Ave & Altgeld St",1051,"41.92573399999999","-87.74641399999997","13"
"Public Rack - Parkside & 63rd",221,"41.778132000000014","-87.76303600000003","13"
"Public Rack - Mozart Elementary School",994,"41.92132500000001","-87.72237500000003","13"
"Public Rack - Sayer & Northwest Hwy",157,"41.99434","-87.80253200000001","13"
"Public Rack - Oketo & Talcott",166,"41.988596000000015","-87.81252500000002","13"
"Stewart Ave & 123rd St",812,"41.67059999999999","-87.63244","13"
"Lawndale Ave & 30th St",853,"41.838912400000005","-87.71689549999998","12"
"Public Rack - Neenah & Archer",212,"41.792142000000005","-87.78540599999998","12"
"Public Rack - Narragansett Ave & Fullerton Ave",1079,"41.92378000000001","-87.78439979999997","12"
"Public Rack - South Shore Dr & 71st St",1497,"41.766206000000004","-87.562789","12"
"Public Rack - Central Ave & North Ave",1082,"41.90941399999999","-87.76581699999998","12"
"Public Rack - Pulaski Rd & Stevens Ave",131,"41.99108619999999","-87.72923100000001","12"
"Public Rack - Division St & Christiana Ave",42,"41.902539999999995","-87.71085","12"
"Public Rack - Western Ave & 110th St",1536,"41.694419999999994","-87.68154700000001","12"
"Public Rack - Michigan Ave & 107th St",1487,"41.69967100000001","-87.621034","12"
"Public Rack - Meade Ave & Archer Ave",79,"41.79405","-87.77407800000002","12"
"Public Rack - Maplewood Ave & 47th St",37,"41.808412999999994","-87.688535","12"
"Public Rack - Brandon Ave & 91st St",1401,"41.730217999999994","-87.54675799999997","12"
"S Michigan Ave & E 118th St",522,"41.679804","-87.62084300000002","12"
"Sacramento Ave & Pershing Rd",858,"41.8222791","-87.69965760000001","12"
"Public Rack - Ada St & 79th St",1436,"41.750522","-87.65725199999999","12"
"Public Rack - Avenue M & 132nd St",1240,"41.655691999999995","-87.537595","12"
"Public Rack - Justine St & 87th St",1192,"41.736019","-87.66242999999999","12"
"Mulligan Ave & Wellington Ave",870,"41.9347409","-87.7844017","12"
"Public Rack - Kildare Ave & Washignton Blvd",1406,"41.88183800000001","-87.733661","12"
"Public Rack - Kedzie Ave & 63rd St",1317,"41.778865","-87.703029","12"
"Public Rack - Langley Ave & 79th St",1225,"41.751103","-87.607432","12"
"Kildare Ave & Division St",827,"41.902393","-87.73359800000001","12"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SW",1410,"41.982879000000004","-87.71053400000001","12"
"Public Rack - Linder & Elston",186,"41.98355900000001","-87.76576999999999","11"
"Public Rack - Ewing Ave & 107th St",1527,"41.700378","-87.53527599999998","11"
"Public Rack - Harding Ave & 47th St",1381,"41.807749","-87.722579","11"
"Public Rack - Irving Park Rd & Melvina Ave",88,"41.95286900000001","-87.78072799999997","11"
"Public Rack - Kedzie Ave & 64th St - SE",1315,"41.776984999999996","-87.702916","11"
"Public Rack - King Dr & Oakwood Blvd",1504,"41.822827000000004","-87.616486","11"
"Public Rack - Milwaukee Ave & Sunnyside Ave",91,"41.9625222","-87.7560059","11"
"Public Rack - Neva & Foster",169,"41.974849","-87.806023","11"
"Public Rack - S Menard & W 63rd",220,"41.777069999999995","-87.76664000000001","11"
"Public Rack - Central Park & Peterson",198,"41.990093","-87.718753","11"
"Public Rack - Wentworth Ave & 103rd St",1143,"41.707257000000006","-87.62782600000001","11"
"Public Rack - Bryn Mawr Ave & Milwaukee Ave",129,"41.982934","-87.77443400000001","11"
"Public Rack - Austin Ave & Wellington Ave",1076,"41.9352453","-87.77605200000002","11"
"Public Rack - Ashland Ave & 76th St",1281,"41.75596000000001","-87.66391","11"
"Damen Ave & 77th St",709,"41.75420305676256","-87.67322449999996","11"
"South Chicago Ave & Elliot Ave",1231,"41.747363","-87.580046","11"
"Tripp Ave & 65th St",917,"41.774916299999994","-87.728841","11"
"Harlem Ave & Grace St",844,"41.9488531","-87.806938","11"
"Wentworth Ave & 107th St",816,"41.699889999999996","-87.62784999999998","11"
"Manistee Ave & 95th St",804,"41.7226","-87.55692","11"
"Ada St & 113th St",508,"41.68757955607154","-87.65409026166562","11"
"Public Rack - Loomis Blvd & 47th St",33,"41.808746","-87.66026","10"
"Public Rack - Ashland Ave & 63rd St",1544,"41.77912700000001","-87.664039","10"
"Public Rack - Perry Ave & 111th St",1523,"41.69266600000001","-87.62638500000001","10"
"Public Rack - Central Park Ave & Ogden Ave",1027,"41.85433849999999","-87.71515840000002","10"
"Public Rack - Western Ave & 118th St",1449,"41.678349000000004","-87.680919","10"
"Public Rack - Sawyer Ave & Chicago Ave",44,"41.8954597","-87.70809329999999","10"
"Public Rack - Houston Ave & 131st St",1112,"41.65696100000001","-87.54852099999998","10"
"Public Rack - Hoyne Ave & 110th Pl",1451,"41.692457999999995","-87.674035","10"
"Public Rack - Christiana Ave & Archer Ave",1387,"41.81175000000001","-87.707577","10"
"Public Rack - Milwaukee Ave & Waveland Ave",1416,"41.947472","-87.73787500000002","10"
"Mozart St & 79th St",676,"41.749702000000006","-87.69391700000001","10"
"Newcastle Ave & Irving Park Rd",775,"41.95256","-87.79755","10"
"Public Rack - Kedzie Ave & 54th St - SE",1378,"41.794326000000005","-87.70347100000001","10"
"Public Rack - Mackinaw Ave & 85th St",1280,"41.741897","-87.54316199999998","10"
"Public Rack - Halsted St & 113th St",1521,"41.68851","-87.642512","10"
"Lamon Ave & Chicago Ave",826,"41.8952","-87.74822299999998","10"
"Public Rack - Kedzie Ave & Walnut St",50,"41.88589100000001","-87.70642499999998","10"
"Public Rack - Montrose Ave & Lavergne Ave",97,"41.960606999999996","-87.7516346","10"
"Public Rack - Nina Ave & Avondale Ave",120,"41.991145800000005","-87.79910429999998","10"
"Public Rack - Komensky Ave & 63rd St",21,"41.77882","-87.72359900000001","10"
"Plainfield & Irving Park",846,"41.952037","-87.833283","10"
"Princeton Ave & 95th St",785,"41.72174999999999","-87.63075000000002","10"
"Public Rack - Wood St & 103rd St",1260,"41.706498","-87.667091","10"
"Peterson/Ridge Metra",824,"41.991800000000005","-87.67489","9"
"Harding Ave & 26th St",851,"41.8444715","-87.72326469999999","9"
"Public Rack - Hamlin Ave & Madison St",11,"41.880833","-87.720797","9"
"Public Rack - Avers Ave & Ogden Ave",1028,"41.852642","-87.72103000000001","9"
"Shields Ave & 57th St",778,"41.790760000000006","-87.6345","9"
"Commercial Ave & 90th St",800,"41.73198","-87.55107","9"
"Public Rack - Halsted St & 76th St",1286,"41.756003","-87.64409","9"
"Public Rack - Pulaski & Ardmore",201,"41.985797","-87.728336","9"
"Public Rack - Rutherford Ave & Belmont Ave",1363,"41.938315","-87.793848","9"
"Public Rack - Richmond St & Thorndale Ave",5,"41.988931","-87.702785","9"
"Public Rack - Central Park Ave & Fulton Blvd",49,"41.8861512","-87.7155114","9"
"Public Rack - Chase Ave & Touhy Ave - NW",966,"42.014271","-87.690408","9"
"Public Rack - Kedvale Ave & 63rd St E",1323,"41.77876800000001","-87.725957","9"
"Public Rack - Mulligan Ave & 56th St",73,"41.79039900000001","-87.780044","9"
"Public Rack - Menard Ave & Adams Blvd",1349,"41.877683999999995","-87.769356","9"
"Public Rack - Central & Berteau",171,"41.956889999999994","-87.767329","9"
"Public Rack - Western Ave & 106th St - East",1256,"41.700576000000005","-87.681294","9"
"Public Rack - Spaulding Ave & Foster Ave",1413,"41.975921","-87.710415","9"
"Public Rack - Pulaski Rd & Roosevelt Rd",1013,"41.866103","-87.72446299999999","9"
"Public Rack - Harlem & Palatine",158,"41.995502","-87.80696700000001","9"
"Public Rack - Walden Pkwy & 99th St",1453,"41.71397000000001","-87.667798","9"
"Public Rack - Sayre Ave & 59th St",69,"41.7846778","-87.7958126","9"
"Public Rack - Marquette Ave & 83rd St",1442,"41.74475999999999","-87.558624","9"
"Public Rack - Linder Ave & 64th Pl",66,"41.775524","-87.757972","9"
"Public Rack - Linder & 51st",215,"41.799981","-87.759999","9"
"Public Rack - Cicero & Rosemont",190,"41.995567","-87.74864000000001","8"
"Public Rack - Parkside & Elston",187,"41.985467","-87.76958299999998","8"
"Public Rack - Harriet E Sayre Public School",1356,"41.913547","-87.79876","8"
"Public Rack - Hiawatha Ave & Minnehaha Ave",148,"41.9995224","-87.7604899","8"
"Public Rack - Homan Ave & 26th St",1423,"41.84456","-87.710058","8"
"Public Rack - Homan Ave & Roosevelt",53,"41.86649","-87.710786","8"
"Indiana Ave & 133rd St",552,"41.65356400000001","-87.617054","8"
"Public Rack - Ford City Mall",224,"41.75715400000001","-87.74140899999999","8"
"Public Rack - Komensky Ave & 26th St",57,"41.844168","-87.726317","8"
"Public Rack - Kostner Ave & Lake St",1405,"41.885708","-87.73542399999998","8"
"Public Rack - Lake Shore Dr & Hayes Dr",1501,"41.78058099999999","-87.574562","8"
"Public Rack - Elston Ave & Gunnison St",113,"41.9685781","-87.7405685","8"
"Public Rack - Lawndale Ave & Polk St",1012,"41.8707651","-87.7183735","8"
"Public Rack - Avenue J & 106th St",1156,"41.70261","-87.53353100000001","8"
"Public Rack - Lemont Ave & Keating Ave",132,"41.9912674","-87.7469243","8"
"Public Rack - Lorel Ave & Grand Ave",1484,"41.9176685","-87.7595531","8"
"Pulaski Rd & 60th Pl",763,"41.78315","-87.72257","8"
"Public Rack - Michigan Ave & 119th St",1476,"41.677934","-87.620754","8"
"Public Rack - N Narragansett Ave & Grand Ave",1357,"41.9225804","-87.7849799","8"
"Public Rack - Leland Ave & Melvina Ave",81,"41.9658376","-87.7822336","7"
"Public Rack - Central Ave & Adams St",1347,"41.878264","-87.76488600000002","7"
"Public Rack - Laflin St &51st ST",32,"41.801354","-87.66207599999998","7"
